matricule,nom,prenom,genre,classe,niveau,flux
"EL0430","BAKAYOKO","Koffi","M","6e-8","6e","Matin"
"EL0431","KASSI","Fatou","F","6e-8","6e","Matin"
"EL0432","FOFANA","Jean","M","6e-8","6e","Matin"
"EL0433","ABLÉ","Jean","M","6e-8","6e","Matin"
"EL0434","SANGARÉ","Yannick","M","6e-8","6e","Matin"
"EL0435","ADJÉ","Mariam","F","6e-8","6e","Matin"
"EL0436","KOUAMÉ","Adama","M","6e-8","6e","Matin"
"EL0437","DIALLO","Franck","M","6e-8","6e","Matin"
"EL0438","ABLÉ","Yao","M","6e-8","6e","Matin"
"EL0439","ADJÉ","Yao","M","6e-8","6e","Matin"
"EL0440","ABLÉ","Olivier","M","6e-8","6e","Matin"
"EL0441","BAMBA","Yannick","M","6e-8","6e","Matin"
"EL0442","TANOH","Koffi","M","6e-8","6e","Matin"
"EL0443","ABLÉ","Mireille","F","6e-8","6e","Matin"
"EL0444","TOURÉ","Olivier","M","6e-8","6e","Matin"
"EL0445","AKA","Léa","F","6e-8","6e","Matin"
"EL0446","DOUMBIA","Awa","F","6e-8","6e","Matin"
"EL0447","FOFANA","Arnaud","M","6e-8","6e","Matin"
"EL0448","BROU","Serge","M","6e-8","6e","Matin"
"EL0449","BROU","Hélène","F","6e-8","6e","Matin"
"EL0450","ASSI","Sandrine","F","6e-8","6e","Matin"
"EL0451","OUATTARA","Yao","M","6e-8","6e","Matin"
"EL0452","CISSÉ","Mariam","F","6e-8","6e","Matin"
"EL0453","BAKAYOKO","Daniel","M","6e-8","6e","Matin"
"EL0454","KONÉ","Olivier","M","6e-8","6e","Matin"
"EL0455","ZADI","Moussa","M","6e-8","6e","Matin"
"EL0456","TOURÉ","Yao","M","6e-8","6e","Matin"
"EL0457","DIALLO","Awa","F","6e-8","6e","Matin"
"EL0458","GUÉI","Franck","M","6e-8","6e","Matin"
"EL0459","KOUAMÉ","Paul","M","6e-8","6e","Matin"
"EL0460","KASSI","Sylvie","F","6e-8","6e","Matin"
"EL0461","TOURÉ","Mariam","F","6e-8","6e","Matin"
"EL0462","DIABATÉ","Franck","M","6e-8","6e","Matin"
"EL0463","KOUASSI","Roland","M","6e-8","6e","Matin"
"EL0464","TOURÉ","Arnaud","M","6e-8","6e","Matin"
"EL0465","DIALLO","Aya","F","6e-8","6e","Matin"
"EL0466","KASSI","Koffi","M","6e-8","6e","Matin"
"EL0467","BAMBA","Awa","F","6e-8","6e","Matin"
"EL0468","CISSÉ","Hervé","M","6e-8","6e","Matin"
"EL0469","BROU","Christelle","F","6e-9","6e","Matin"
"EL0470","DIALLO","Serge","M","6e-9","6e","Matin"
"EL0471","ASSI","Serge","M","6e-9","6e","Matin"
"EL0472","GNAGNE","Estelle","F","6e-9","6e","Matin"
"EL0473","KONÉ","Jean","M","6e-9","6e","Matin"
"EL0474","KONÉ","Roland","M","6e-9","6e","Matin"
"EL0475","CISSÉ","Affoué","F","6e-9","6e","Matin"
"EL0476","OUATTARA","Léa","F","6e-9","6e","Matin"
"EL0477","KOUAMÉ","Prisca","F","6e-9","6e","Matin"
"EL0478","BAKAYOKO","Mireille","F","6e-9","6e","Matin"
"EL0479","CISSÉ","Awa","F","6e-9","6e","Matin"
"EL0480","DIALLO","Prisca","F","6e-9","6e","Matin"
"EL0481","DIALLO","Daniel","M","6e-9","6e","Matin"
"EL0482","ABLÉ","Marie","F","6e-9","6e","Matin"
"EL0483","ASSI","Nadège","F","6e-9","6e","Matin"
"EL0484","DIALLO","Hervé","M","6e-9","6e","Matin"
"EL0485","KOUASSI","Adama","M","6e-9","6e","Matin"
"EL0486","CISSÉ","Serge","M","6e-9","6e","Matin"
"EL0487","KOUAMÉ","Moussa","M","6e-9","6e","Matin"
"EL0488","KASSI","Arnaud","M","6e-9","6e","Matin"
"EL0489","DJÉ","Adama","M","6e-9","6e","Matin"
"EL0490","KOUASSI","Thierry","M","6e-9","6e","Matin"
"EL0491","SANGARÉ","Adama","M","6e-9","6e","Matin"
"EL0492","ABLÉ","Cédric","M","6e-9","6e","Matin"
"EL0493","DOUMBIA","Paul","M","6e-9","6e","Matin"
"EL0494","SANGARÉ","Aya","F","6e-9","6e","Matin"
"EL0495","DIALLO","Guy","M","6e-9","6e","Matin"
"EL0496","KOFFI","Nadège","F","6e-9","6e","Matin"
"EL0497","CISSÉ","Franck","M","6e-9","6e","Matin"
"EL0498","OUATTARA","Aya","F","6e-9","6e","Matin"
"EL0499","BROU","Paul","M","6e-9","6e","Matin"
"EL0500","ASSI","Rachelle","F","6e-9","6e","Matin"
"EL0501","FOFANA","Rachelle","F","6e-9","6e","Matin"
"EL0502","KONÉ","Léa","F","6e-9","6e","Matin"
"EL0503","BAKAYOKO","Koffi","M","6e-9","6e","Matin"
"EL0504","SANGARÉ","Guy","M","6e-9","6e","Matin"
"EL0505","DIABATÉ","Sandrine","F","6e-9","6e","Matin"
"EL0506","KOUASSI","Léa","F","6e-9","6e","Matin"
"EL0507","ASSI","Léa","F","6e-9","6e","Matin"
"EL0508","BAKAYOKO","Rachelle","F","6e-9","6e","Matin"
"EL0509","N'GUESSAN","Mariam","F","6e-9","6e","Matin"
"EL0510","DIABATÉ","Awa","F","6e-9","6e","Matin"
"EL0511","SANGARÉ","Affoué","F","6e-9","6e","Matin"
"EL0512","DIABATÉ","Christelle","F","6e-9","6e","Matin"
"EL0513","BROU","Christelle","F","6e-9","6e","Matin"
"EL0514","COULIBALY","Arnaud","M","6e-9","6e","Matin"
"EL0515","ABLÉ","Aïcha","F","6e-9","6e","Matin"
"EL0516","KOUASSI","Thierry","M","6e-9","6e","Matin"
"EL0517","KONÉ","Cédric","M","6e-9","6e","Matin"
"EL0518","ABLÉ","Joëlle","F","6e-9","6e","Matin"
"EL0519","DIALLO","Guy","M","6e-9","6e","Matin"
"EL0520","ASSI","Daniel","M","6e-9","6e","Matin"
"EL0521","ASSI","Fatou","F","6e-9","6e","Matin"
"EL0522","ADJÉ","Cédric","M","6e-9","6e","Matin"
"EL0523","KASSI","Marc","M","6e-9","6e","Matin"
"EL0524","ABLÉ","Daniel","M","6e-9","6e","Matin"
"EL0525","FOFANA","Daniel","M","6e-9","6e","Matin"
"EL0526","DJÉ","Daniel","M","6e-9","6e","Matin"
"EL0527","ADJÉ","Affoué","F","6e-10","6e","Matin"
"EL0528","GNAGNE","Mariam","F","6e-10","6e","Matin"
"EL0529","KOFFI","Fatou","F","6e-10","6e","Matin"
"EL0530","DIALLO","Serge","M","6e-10","6e","Matin"
"EL0531","DOUMBIA","Yannick","M","6e-10","6e","Matin"
"EL0532","ADJÉ","Hervé","M","6e-10","6e","Matin"
"EL0533","SANGARÉ","Marc","M","6e-10","6e","Matin"
"EL0534","BAMBA","Daniel","M","6e-10","6e","Matin"
"EL0535","TRAORÉ","Aya","F","6e-10","6e","Matin"
"EL0536","GUÉI","Joëlle","F","6e-10","6e","Matin"
"EL0537","DIALLO","Affoué","F","6e-10","6e","Matin"
"EL0538","KOUAMÉ","Paul","M","6e-10","6e","Matin"
"EL0539","COULIBALY","Awa","F","6e-10","6e","Matin"
"EL0540","KONÉ","Carine","F","6e-10","6e","Matin"
"EL0541","CISSÉ","Guy","M","6e-10","6e","Matin"
"EL0542","KOFFI","Carine","F","6e-10","6e","Matin"
"EL0543","AKA","Thierry","M","6e-10","6e","Matin"
"EL0544","ADJÉ","Nadège","F","6e-10","6e","Matin"
"EL0545","KONÉ","Hélène","F","6e-10","6e","Matin"
"EL0546","KONÉ","Affoué","F","6e-10","6e","Matin"
"EL0547","YAO","Paul","M","6e-10","6e","Matin"
"EL0548","YAO","Koffi","M","6e-10","6e","Matin"
"EL0549","ZADI","Grace","F","6e-10","6e","Matin"
"EL0550","DIABATÉ","Jean","M","6e-10","6e","Matin"
"EL0551","KOFFI","Franck","M","6e-10","6e","Matin"
"EL0552","KOFFI","Carine","F","6e-10","6e","Matin"
"EL0553","YAO","Carine","F","6e-10","6e","Matin"
"EL0554","ZADI","Yannick","M","6e-10","6e","Matin"
"EL0555","DOUMBIA","Nadège","F","6e-10","6e","Matin"
"EL0556","DJÉ","Adama","M","6e-10","6e","Matin"
"EL0557","GUÉI","Adama","M","6e-10","6e","Matin"
"EL0558","GNAGNE","Sylvie","F","6e-10","6e","Matin"
"EL0559","ADJÉ","Olivier","M","6e-10","6e","Matin"
"EL0560","DOUMBIA","Ibrahim","M","6e-10","6e","Matin"
"EL0561","DIABATÉ","Nadège","F","6e-10","6e","Matin"
"EL0562","GNAGNE","Arnaud","M","6e-10","6e","Matin"
"EL0563","AKA","Affoué","F","6e-10","6e","Matin"
"EL0564","KONÉ","Nadège","F","6e-10","6e","Matin"
"EL0565","COULIBALY","Christelle","F","6e-10","6e","Matin"
"EL0566","SANGARÉ","Roland","M","6e-10","6e","Matin"
"EL0567","ADJÉ","Franck","M","6e-10","6e","Matin"
"EL0568","GNAGNE","Sandrine","F","6e-10","6e","Matin"
"EL0569","BROU","Fatou","F","6e-10","6e","Matin"
"EL0570","YAO","Prisca","F","6e-10","6e","Matin"
"EL0571","ADJÉ","Léa","F","6e-10","6e","Matin"
"EL0572","KONÉ","Aboubacar","M","6e-10","6e","Matin"
"EL0573","GUÉI","Hélène","F","6e-10","6e","Matin"
"EL0574","OUATTARA","Daniel","M","6e-10","6e","Matin"
"EL0575","ADJÉ","Adama","M","6e-10","6e","Matin"
"EL0576","TOURÉ","Thierry","M","6e-10","6e","Matin"
"EL0577","DJÉ","Cédric","M","6e-10","6e","Matin"
"EL0578","BAMBA","Roland","M","6e-10","6e","Matin"
"EL0579","OUATTARA","Yannick","M","6e-10","6e","Matin"
"EL0580","GNAGNE","Aïcha","F","6e-10","6e","Matin"
"EL0581","KONÉ","Mireille","F","6e-10","6e","Matin"
"EL0582","BAMBA","Marc","M","6e-10","6e","Matin"
"EL0583","DIALLO","Paul","M","6e-10","6e","Matin"
"EL0584","DIABATÉ","Grace","F","6e-10","6e","Matin"
"EL0585","FOFANA","Christelle","F","6e-11","6e","Matin"
"EL0586","ZADI","Paul","M","6e-11","6e","Matin"
"EL0587","ASSI","Serge","M","6e-11","6e","Matin"
"EL0588","COULIBALY","Yannick","M","6e-11","6e","Matin"
"EL0589","COULIBALY","Daniel","M","6e-11","6e","Matin"
"EL0590","OUATTARA","Aboubacar","M","6e-11","6e","Matin"
"EL0591","ABLÉ","Yao","M","6e-11","6e","Matin"
"EL0592","BAMBA","Adama","M","6e-11","6e","Matin"
"EL0593","OUATTARA","Grace","F","6e-11","6e","Matin"
"EL0594","DJÉ","Sandrine","F","6e-11","6e","Matin"
"EL0595","YAO","Estelle","F","6e-11","6e","Matin"
"EL0596","KOFFI","Grace","F","6e-11","6e","Matin"
"EL0597","GUÉI","Daniel","M","6e-11","6e","Matin"
"EL0598","YAO","Marie","F","6e-11","6e","Matin"
"EL0599","BAKAYOKO","Léa","F","6e-11","6e","Matin"
"EL0600","DIALLO","Koffi","M","6e-11","6e","Matin"
"EL0601","KOUASSI","Hélène","F","6e-11","6e","Matin"
"EL0602","AKA","Guy","M","6e-11","6e","Matin"
"EL0603","GUÉI","Thierry","M","6e-11","6e","Matin"
"EL0604","ADJÉ","Paul","M","6e-11","6e","Matin"
"EL0605","TOURÉ","Serge","M","6e-11","6e","Matin"
"EL0606","KASSI","Hervé","M","6e-11","6e","Matin"
"EL0607","GUÉI","Awa","F","6e-11","6e","Matin"
"EL0608","DOUMBIA","Sylvie","F","6e-11","6e","Matin"
"EL0609","FOFANA","Mireille","F","6e-11","6e","Matin"
"EL0610","BAMBA","Léa","F","6e-11","6e","Matin"
"EL0611","SANGARÉ","Aboubacar","M","6e-11","6e","Matin"
"EL0612","COULIBALY","Jean","M","6e-11","6e","Matin"
"EL0613","CISSÉ","Adama","M","6e-11","6e","Matin"
"EL0614","DOUMBIA","Affoué","F","6e-11","6e","Matin"
"EL0615","BAMBA","Affoué","F","6e-11","6e","Matin"
"EL0616","ADJÉ","Thierry","M","6e-11","6e","Matin"
"EL0617","ZADI","Léa","F","6e-11","6e","Matin"
"EL0618","BAMBA","Ibrahim","M","6e-11","6e","Matin"
"EL0619","SANGARÉ","Adama","M","6e-11","6e","Matin"
"EL0620","AKA","Estelle","F","6e-11","6e","Matin"
"EL0621","ZADI","Hervé","M","6e-11","6e","Matin"
"EL0622","DJÉ","Prisca","F","6e-11","6e","Matin"
"EL0623","YAO","Rachelle","F","6e-11","6e","Matin"
"EL0624","BAKAYOKO","Marc","M","6e-11","6e","Matin"
"EL0625","DJÉ","Olivier","M","6e-11","6e","Matin"
"EL0626","DJÉ","Serge","M","6e-11","6e","Matin"
"EL0627","DIABATÉ","Grace","F","6e-11","6e","Matin"
"EL0628","AKA","Yannick","M","6e-11","6e","Matin"
"EL0629","KOFFI","Aïcha","F","6e-11","6e","Matin"
"EL0630","ADJÉ","Mariam","F","6e-11","6e","Matin"
"EL0631","KOUASSI","Marie","F","6e-11","6e","Matin"
"EL0632","KONÉ","Awa","F","6e-11","6e","Matin"
"EL0633","CISSÉ","Aya","F","6e-11","6e","Matin"
"EL0634","OUATTARA","Arnaud","M","6e-11","6e","Matin"
"EL0635","KOUAMÉ","Olivier","M","6e-11","6e","Matin"
"EL0636","CISSÉ","Aboubacar","M","6e-11","6e","Matin"
"EL0637","GNAGNE","Aya","F","6e-11","6e","Matin"
"EL0638","COULIBALY","Jean","M","6e-11","6e","Matin"
"EL0639","OUATTARA","Hervé","M","6e-11","6e","Matin"
"EL0640","ABLÉ","Joëlle","F","6e-11","6e","Matin"
"EL0641","OUATTARA","Cédric","M","6e-11","6e","Matin"
"EL0642","BAMBA","Aïcha","F","6e-11","6e","Matin"
"EL0643","DOUMBIA","Awa","F","6e-12","6e","Matin"
"EL0644","TANOH","Aïcha","F","6e-12","6e","Matin"
"EL0645","SANGARÉ","Aboubacar","M","6e-12","6e","Matin"
"EL0646","GNAGNE","Fatou","F","6e-12","6e","Matin"
"EL0647","ZADI","Grace","F","6e-12","6e","Matin"
"EL0648","GNAGNE","Franck","M","6e-12","6e","Matin"
"EL0649","ZADI","Jean","M","6e-12","6e","Matin"
"EL0650","TRAORÉ","Ibrahim","M","6e-12","6e","Matin"
"EL0651","ASSI","Roland","M","6e-12","6e","Matin"
"EL0652","AKA","Marc","M","6e-12","6e","Matin"
"EL0653","KOUASSI","Rachelle","F","6e-12","6e","Matin"
"EL0654","ADJÉ","Sylvie","F","6e-12","6e","Matin"
"EL0655","GNAGNE","Franck","M","6e-12","6e","Matin"
"EL0656","KOUAMÉ","Arnaud","M","6e-12","6e","Matin"
"EL0657","AKA","Awa","F","6e-12","6e","Matin"
"EL0658","GUÉI","Estelle","F","6e-12","6e","Matin"
"EL0659","SANGARÉ","Roland","M","6e-12","6e","Matin"
"EL0660","KONÉ","Mireille","F","6e-12","6e","Matin"
"EL0661","BROU","Rachelle","F","6e-12","6e","Matin"
"EL0662","AKA","Prisca","F","6e-12","6e","Matin"
"EL0663","SANGARÉ","Aboubacar","M","6e-12","6e","Matin"
"EL0664","DIABATÉ","Ibrahim","M","6e-12","6e","Matin"
"EL0665","N'GUESSAN","Mireille","F","6e-12","6e","Matin"
"EL0666","OUATTARA","Serge","M","6e-12","6e","Matin"
"EL0667","TANOH","Adama","M","6e-12","6e","Matin"
"EL0668","ZADI","Aïcha","F","6e-12","6e","Matin"
"EL0669","BAKAYOKO","Serge","M","6e-12","6e","Matin"
"EL0670","YAO","Cédric","M","6e-12","6e","Matin"
"EL0671","KONÉ","Marc","M","6e-12","6e","Matin"
"EL0672","DIALLO","Aya","F","6e-12","6e","Matin"
"EL0673","KONÉ","Cédric","M","6e-12","6e","Matin"
"EL0674","DJÉ","Daniel","M","6e-12","6e","Matin"
"EL0675","GNAGNE","Marc","M","6e-12","6e","Matin"
"EL0676","DJÉ","Carine","F","6e-12","6e","Matin"
"EL0677","BROU","Daniel","M","6e-12","6e","Matin"
"EL0678","KOUAMÉ","Yao","M","6e-12","6e","Matin"
"EL0679","ZADI","Fatou","F","6e-12","6e","Matin"
"EL0680","KONÉ","Joëlle","F","6e-12","6e","Matin"
"EL0681","BAMBA","Adama","M","6e-12","6e","Matin"
"EL0682","SANGARÉ","Rachelle","F","6e-12","6e","Matin"
"EL0683","YAO","Fatou","F","6e-12","6e","Matin"
"EL0684","BROU","Hervé","M","6e-12","6e","Matin"
"EL0685","KOUAMÉ","Marc","M","6e-12","6e","Matin"
"EL0686","DJÉ","Sylvie","F","6e-12","6e","Matin"
"EL0687","COULIBALY","Mariam","F","6e-12","6e","Matin"
"EL0688","N'GUESSAN","Grace","F","6e-12","6e","Matin"
"EL0689","ADJÉ","Guy","M","6e-12","6e","Matin"
"EL0690","COULIBALY","Prisca","F","6e-12","6e","Matin"
"EL0691","ZADI","Léa","F","6e-12","6e","Matin"
"EL0692","AKA","Léa","F","6e-12","6e","Matin"
"EL0693","CISSÉ","Ibrahim","M","6e-12","6e","Matin"
"EL0694","GUÉI","Sylvie","F","6e-12","6e","Matin"
"EL0695","BAKAYOKO","Christelle","F","6e-12","6e","Matin"
"EL0696","YAO","Daniel","M","6e-12","6e","Matin"
"EL0697","KASSI","Awa","F","6e-12","6e","Matin"
"EL0698","ADJÉ","Léa","F","6e-12","6e","Matin"
"EL0699","FOFANA","Christelle","F","6e-12","6e","Matin"
"EL0700","TOURÉ","Marc","M","6e-12","6e","Matin"
"EL0701","BAMBA","Franck","M","5e-1","5e","Matin"
"EL0702","OUATTARA","Sylvie","F","5e-1","5e","Matin"
"EL0703","DOUMBIA","Fatou","F","5e-1","5e","Matin"
"EL0704","ZADI","Jean","M","5e-1","5e","Matin"
"EL0705","BROU","Hélène","F","5e-1","5e","Matin"
"EL0706","GNAGNE","Estelle","F","5e-1","5e","Matin"
"EL0707","DOUMBIA","Yannick","M","5e-1","5e","Matin"
"EL0708","ASSI","Yao","M","5e-1","5e","Matin"
"EL0709","KONÉ","Nadège","F","5e-1","5e","Matin"
"EL0710","DJÉ","Moussa","M","5e-1","5e","Matin"
"EL0711","BAKAYOKO","Sandrine","F","5e-1","5e","Matin"
"EL0712","TANOH","Joëlle","F","5e-1","5e","Matin"
"EL0713","TOURÉ","Marc","M","5e-1","5e","Matin"
"EL0714","KOUASSI","Awa","F","5e-1","5e","Matin"
"EL0715","ADJÉ","Cédric","M","5e-1","5e","Matin"
"EL0716","CISSÉ","Jean","M","5e-1","5e","Matin"
"EL0717","FOFANA","Nadège","F","5e-1","5e","Matin"
"EL0718","FOFANA","Jean","M","5e-1","5e","Matin"
"EL0719","TANOH","Sandrine","F","5e-1","5e","Matin"
"EL0720","ASSI","Rachelle","F","5e-1","5e","Matin"
"EL0721","ADJÉ","Mariam","F","5e-1","5e","Matin"
"EL0722","TANOH","Roland","M","5e-1","5e","Matin"
"EL0723","SANGARÉ","Hélène","F","5e-1","5e","Matin"
"EL0724","BROU","Yannick","M","5e-1","5e","Matin"
"EL0725","DIALLO","Yannick","M","5e-1","5e","Matin"
"EL0726","ADJÉ","Prisca","F","5e-1","5e","Matin"
"EL0727","ZADI","Estelle","F","5e-1","5e","Matin"
"EL0728","DIALLO","Aïcha","F","5e-1","5e","Matin"
"EL0729","BAMBA","Joëlle","F","5e-1","5e","Matin"
"EL0730","DIABATÉ","Roland","M","5e-1","5e","Matin"
"EL0731","TOURÉ","Grace","F","5e-1","5e","Matin"
"EL0732","KONÉ","Marie","F","5e-1","5e","Matin"
"EL0733","TOURÉ","Joëlle","F","5e-1","5e","Matin"
"EL0734","SANGARÉ","Hélène","F","5e-1","5e","Matin"
"EL0735","GNAGNE","Yao","M","5e-1","5e","Matin"
"EL0736","ZADI","Yao","M","5e-1","5e","Matin"
"EL0737","KOUAMÉ","Nadège","F","5e-1","5e","Matin"
"EL0738","DOUMBIA","Serge","M","5e-1","5e","Matin"
"EL0739","TRAORÉ","Fatou","F","5e-1","5e","Matin"
"EL0740","TANOH","Adama","M","5e-1","5e","Matin"
"EL0741","KONÉ","Joëlle","F","5e-1","5e","Matin"
"EL0742","TOURÉ","Hélène","F","5e-1","5e","Matin"
"EL0743","CISSÉ","Léa","F","5e-1","5e","Matin"
"EL0744","GUÉI","Aboubacar","M","5e-1","5e","Matin"
"EL0745","ABLÉ","Guy","M","5e-1","5e","Matin"
"EL0746","KASSI","Guy","M","5e-1","5e","Matin"
"EL0747","ASSI","Marie","F","5e-1","5e","Matin"
"EL0748","ASSI","Roland","M","5e-1","5e","Matin"
"EL0749","N'GUESSAN","Estelle","F","5e-1","5e","Matin"
"EL0750","BAMBA","Sylvie","F","5e-1","5e","Matin"
"EL0751","TRAORÉ","Estelle","F","5e-1","5e","Matin"
"EL0752","TRAORÉ","Cédric","M","5e-1","5e","Matin"
"EL0753","KOUASSI","Ibrahim","M","5e-1","5e","Matin"
"EL0754","DOUMBIA","Awa","F","5e-1","5e","Matin"
"EL0755","KOUAMÉ","Mariam","F","5e-1","5e","Matin"
"EL0756","DIABATÉ","Hélène","F","5e-1","5e","Matin"
"EL0757","BAKAYOKO","Prisca","F","5e-1","5e","Matin"
"EL0758","BAKAYOKO","Serge","M","5e-2","5e","Matin"
"EL0759","YAO","Rachelle","F","5e-2","5e","Matin"
"EL0760","KOUAMÉ","Fatou","F","5e-2","5e","Matin"
"EL0761","DIABATÉ","Roland","M","5e-2","5e","Matin"
"EL0762","ADJÉ","Joëlle","F","5e-2","5e","Matin"
"EL0763","ADJÉ","Jean","M","5e-2","5e","Matin"
"EL0764","OUATTARA","Olivier","M","5e-2","5e","Matin"
"EL0765","KASSI","Rachelle","F","5e-2","5e","Matin"
"EL0766","KOUASSI","Awa","F","5e-2","5e","Matin"
"EL0767","YAO","Marie","F","5e-2","5e","Matin"
"EL0768","FOFANA","Christelle","F","5e-2","5e","Matin"
"EL0769","ABLÉ","Cédric","M","5e-2","5e","Matin"
"EL0770","KONÉ","Nadège","F","5e-2","5e","Matin"
"EL0771","DJÉ","Hervé","M","5e-2","5e","Matin"
"EL0772","DIABATÉ","Aïcha","F","5e-2","5e","Matin"
"EL0773","DIABATÉ","Christelle","F","5e-2","5e","Matin"
"EL0774","YAO","Aïcha","F","5e-2","5e","Matin"
"EL0775","ASSI","Yannick","M","5e-2","5e","Matin"
"EL0776","BAMBA","Koffi","M","5e-2","5e","Matin"
"EL0777","N'GUESSAN","Aya","F","5e-2","5e","Matin"
"EL0778","ABLÉ","Hélène","F","5e-2","5e","Matin"
"EL0779","ABLÉ","Christelle","F","5e-2","5e","Matin"
"EL0780","OUATTARA","Sandrine","F","5e-2","5e","Matin"
"EL0781","YAO","Joëlle","F","5e-2","5e","Matin"
"EL0782","YAO","Affoué","F","5e-2","5e","Matin"
"EL0783","KOUAMÉ","Marc","M","5e-2","5e","Matin"
"EL0784","GUÉI","Olivier","M","5e-2","5e","Matin"
"EL0785","KOUAMÉ","Aboubacar","M","5e-2","5e","Matin"
"EL0786","TRAORÉ","Joëlle","F","5e-2","5e","Matin"
"EL0787","TOURÉ","Moussa","M","5e-2","5e","Matin"
"EL0788","ABLÉ","Grace","F","5e-2","5e","Matin"
"EL0789","DJÉ","Guy","M","5e-2","5e","Matin"
"EL0790","SANGARÉ","Guy","M","5e-2","5e","Matin"
"EL0791","KOUAMÉ","Mireille","F","5e-2","5e","Matin"
"EL0792","TANOH","Hervé","M","5e-2","5e","Matin"
"EL0793","TANOH","Cédric","M","5e-2","5e","Matin"
"EL0794","ABLÉ","Awa","F","5e-2","5e","Matin"
"EL0795","ASSI","Cédric","M","5e-2","5e","Matin"
"EL0796","ASSI","Sandrine","F","5e-2","5e","Matin"
"EL0797","ADJÉ","Aboubacar","M","5e-2","5e","Matin"
"EL0798","DJÉ","Sylvie","F","5e-2","5e","Matin"
"EL0799","COULIBALY","Ibrahim","M","5e-2","5e","Matin"
"EL0800","KOUAMÉ","Serge","M","5e-2","5e","Matin"
"EL0801","KASSI","Adama","M","5e-2","5e","Matin"
"EL0802","TANOH","Guy","M","5e-2","5e","Matin"
"EL0803","GNAGNE","Marie","F","5e-2","5e","Matin"
"EL0804","DOUMBIA","Olivier","M","5e-2","5e","Matin"
"EL0805","FOFANA","Serge","M","5e-2","5e","Matin"
"EL0806","COULIBALY","Yannick","M","5e-2","5e","Matin"
"EL0807","FOFANA","Aya","F","5e-2","5e","Matin"
"EL0808","COULIBALY","Koffi","M","5e-2","5e","Matin"
"EL0809","ABLÉ","Sandrine","F","5e-2","5e","Matin"
"EL0810","AKA","Prisca","F","5e-2","5e","Matin"
"EL0811","KONÉ","Christelle","F","5e-2","5e","Matin"
"EL0812","BROU","Aya","F","5e-2","5e","Matin"
"EL0813","ZADI","Thierry","M","5e-2","5e","Matin"
"EL0814","GUÉI","Moussa","M","5e-2","5e","Matin"
"EL0815","FOFANA","Hélène","F","5e-3","5e","Matin"
"EL0816","BROU","Daniel","M","5e-3","5e","Matin"
"EL0817","DIABATÉ","Prisca","F","5e-3","5e","Matin"
"EL0818","KASSI","Prisca","F","5e-3","5e","Matin"
"EL0819","TOURÉ","Christelle","F","5e-3","5e","Matin"
"EL0820","CISSÉ","Paul","M","5e-3","5e","Matin"
"EL0821","SANGARÉ","Aboubacar","M","5e-3","5e","Matin"
"EL0822","KASSI","Marc","M","5e-3","5e","Matin"
"EL0823","BAMBA","Arnaud","M","5e-3","5e","Matin"
"EL0824","ASSI","Marie","F","5e-3","5e","Matin"
"EL0825","KOUASSI","Ibrahim","M","5e-3","5e","Matin"
"EL0826","DJÉ","Aya","F","5e-3","5e","Matin"
"EL0827","ADJÉ","Ibrahim","M","5e-3","5e","Matin"
"EL0828","CISSÉ","Mireille","F","5e-3","5e","Matin"
"EL0829","CISSÉ","Rachelle","F","5e-3","5e","Matin"
"EL0830","BAKAYOKO","Estelle","F","5e-3","5e","Matin"
"EL0831","FOFANA","Rachelle","F","5e-3","5e","Matin"
"EL0832","COULIBALY","Roland","M","5e-3","5e","Matin"
"EL0833","DIABATÉ","Mireille","F","5e-3","5e","Matin"
"EL0834","DIALLO","Prisca","F","5e-3","5e","Matin"
"EL0835","ZADI","Mireille","F","5e-3","5e","Matin"
"EL0836","AKA","Koffi","M","5e-3","5e","Matin"
"EL0837","FOFANA","Koffi","M","5e-3","5e","Matin"
"EL0838","TOURÉ","Léa","F","5e-3","5e","Matin"
"EL0839","OUATTARA","Aya","F","5e-3","5e","Matin"
"EL0840","COULIBALY","Olivier","M","5e-3","5e","Matin"
"EL0841","DOUMBIA","Mariam","F","5e-3","5e","Matin"
"EL0842","AKA","Estelle","F","5e-3","5e","Matin"
"EL0843","KONÉ","Mireille","F","5e-3","5e","Matin"
"EL0844","TANOH","Franck","M","5e-3","5e","Matin"
"EL0845","BROU","Guy","M","5e-3","5e","Matin"
"EL0846","DIABATÉ","Paul","M","5e-3","5e","Matin"
"EL0847","GUÉI","Paul","M","5e-3","5e","Matin"
"EL0848","KONÉ","Cédric","M","5e-3","5e","Matin"
"EL0849","DIALLO","Aya","F","5e-3","5e","Matin"
"EL0850","GNAGNE","Carine","F","5e-3","5e","Matin"
"EL0851","GNAGNE","Affoué","F","5e-3","5e","Matin"
"EL0852","KASSI","Affoué","F","5e-3","5e","Matin"
"EL0853","TRAORÉ","Arnaud","M","5e-3","5e","Matin"
"EL0854","ZADI","Estelle","F","5e-3","5e","Matin"
"EL0855","AKA","Grace","F","5e-3","5e","Matin"
"EL0856","TRAORÉ","Mireille","F","5e-3","5e","Matin"
"EL0857","ABLÉ","Awa","F","5e-3","5e","Matin"
"EL0858","KOUASSI","Joëlle","F","5e-3","5e","Matin"
"EL0859","YAO","Cédric","M","5e-3","5e","Matin"
"EL0860","ASSI","Koffi","M","5e-3","5e","Matin"
"EL0861","AKA","Fatou","F","5e-3","5e","Matin"
